,url,title,author,release_time,content
61,http://toutiao.com/group/6851395581903192588/,我国10大海外港口基地，布局实现五大洲全覆盖，海洋经济走向深蓝,准哥看世界,2020-07-20 11:14:03,"近二十年来，我国投资或者承建了100多个海外港口项目，我国在海外租用港口总数已经达到了50个以上，今天我们就来了解一下我国10大海外港口的布局和发挥的作用。
第一个缅甸皎漂港，位于缅甸若开邦兰里岛北端城镇皎漂经济特区，是中缅油气管道的起始点，中国不仅投资十多亿美元来发展建设此港，更是追加二十多亿美元建设了从此港到我国云南约800公里的油气管道，以及新建客货铁路干线，几乎都为中国出资，总造价超二百多亿美元。该港口可以大大降低我国对马六甲海峡的依赖。
第二个斯里兰卡汉班托特港，此港口位于南亚最南端，是中东，欧非至东亚的海航必经之地，也是马六甲海峡船只必经之地，中国负责承建该港，根据此港的规模和年吞吐量增幅来看，此港有可能成为新的世界十大港口之一。中国租赁期限99年。
第三个斯里兰卡科伦坡港口城，是世界上最大的人工港口之一，也是欧亚、太平洋、印度洋地区 世界航海线的重要中途港口之一。位于斯里兰卡首都，准备用填海建造出一个新的迷你港口城市，建成后这里将最少可容纳16万以上的人口，2019年1月科伦坡港口城269公顷吹填土地已全部完成。我国拥有租期99年。
第四个巴基斯坦瓜德尔港，位于巴基斯坦俾路支省西南部瓜德尔城南部，为深水港。瓜德尔港由中国援建运营并正式开航后，我国能源运输航线可不再绕行马六甲海峡，可以直接用管道和铁路进入中国，使得中国原油运输路线相比之前缩短了85%，使我国能源新大动脉成功摆脱他人控制，更是中国腾飞的黄金钥匙。
第五个东非吉布提港，此港位于东非吉布提东部，是东非最大的现代化港口之一，也是打击索马里海盗的重要战略港口，2013年我国收购了该港约五分之一的股份，是中国护航队的重要补给港口。是连接欧亚非三大洲之间重要的海上战略通道。
第六个埃及苏伊士港，此港位于埃及东部，是尼罗河和红海之间非常重要的航运点，中埃在此成立境外贸易合作区，到2012年年产值就达到了约5500多万美元，两年后又继续扩增港口面积，在苏伊士运河开通后发展为重要港口，港口转运业务十分繁忙。
第七个希腊比雷埃夫斯港，此港是希腊重要港口，也曾是欧洲十大码头之一，2008年中国用43亿欧元天价取得了该港的经营权，中国不仅对港口进行全面升级改造又在此基础上增设新码头，港口经济发展迅速。希腊比雷埃夫斯港已成为我国海运贸易进入欧洲的第一站，然后转运到地中海和西欧各国港口。
第八个巴布亚新几内亚莱城港，莱城港位于该国东南岸，位于巴布亚新几内亚第二大城市莱城，2012年中国中标莱城港潮汐码头工程。投资2.85亿美元,新增1座240乘40米综合码头，道路、堆场及港口附属设施等。该项目为我国进一步开拓南太平洋地区打下良好基础。
第九个澳大利亚达尔文港，达尔文港位于澳大利亚北部，是距离亚洲和中国最近的澳大利亚港口，2015年我国山东岚桥集团以人民币25.46亿元租赁该港口99年，该港口将为我国海运通往澳大利亚、印度洋、南太平洋提供有力中转保障。
第十个巴西巴拉那瓜港，位于巴西东南沿海的巴拉那州，是巴西第二大集装箱码头。经济作用涵盖巴西东南部全国45%的人口和47.6%的GDP产出地。是巴西南部唯一有铁路直接连通的码头，我国以72.28亿港元入股港口90%股权，特许经营期限将于2048年结束。
我国承建投资租赁的海外港口还有很多，将来必定会发挥出更大的作用，大家对我国海外港口建设布局有什么看法呢。"
62,https://3w.huanqiu.com/a/c36dc8/9CaKrnKo2Gj?agt=20,,,,
63,https://m.thepaper.cn/newsDetail_forward_6884629,,,,
64,http://toutiao.com/group/6675877440377586187/,五大港口排名，上海竟然不是第一！,章鱼杂谈,2019-04-04 11:34:01,"中国经济快速发展，带来了货物贸易的繁荣，自然港口也是其中重要的基础设施，和章鱼一起来看看世界前五大港口吧！
第一名，宁波港是世界第五个港口，吞吐量中国第一，位于浙江东部，长江三角翼南部，北邻杭州湾，也是中国祖国渔都之称。
第二名，上海港，处于中国大陆海岸线中点位置。背靠经济最为发达城市，自然货运量远远领先
天津港，我国北方最大的港口，主航道水深已超过21米。
第四名，广州港，华南最大的港口，历史悠久，在明清时，这里是中国唯一的对外贸易大港。
第五名，青岛港，位于山东半岛的胶州湾内，是我国著名的优良港口。
欢迎您关注我的头条号，我们一起看地图，观世界！"
65,http://toutiao.com/group/6818537621015233036/,全球十大港口，美国一个都没有，中国有七个。,少年科学社,2020-04-22 22:14:25,"港口历来在经济发展中扮演着重要的角色，港口是世界运输的重要环节，港口是经济的晴雨表，世界上有很多超级大港口，我们今天就来盘点一下吧。
第十名：迪拜港
位于中东地区的迪拜港，是很多人都很向往的地方，迪拜是中东地区的金融和贸易中心，迪拜港也是全球最繁忙的港口之一，迪拜除了石油很丰富之外，其他的物资也很依赖进口，因此迪拜除了石油不进口，其他的什么都进口，每年进口货物中的一半，是直接留在拥有1,400万人口的迪拜市及其周边地区。有一半的船是空着回去的。

第九名：天津港
天津港被誉为海上门户，天津港是华北，东北，西北地区重要的出海口和进出口贸易基地，是我国连接海内外、辐射三北的主要海上交通枢纽，天津港地处环渤海及京津冀经济圈，腹地深厚，以首都为核心的世界级城市群，市场广阔。京津冀位于东北亚中国地区环渤海心脏地带，是中国北方经济规模最大、最具活力的地区，2019年，天津港集装箱吞吐量达到1730万标准箱，居世界第九

第八名：香港港
香港港有十几个港区，其中其中维多利亚港区最大，条件最好，其平均超过10米深的港内航道，使大型远洋货轮可随时进入码头和装卸区，为世界各地船舶提供了方便而又安全的停泊地，但是近些年香港港的地位正因为成本过高而逐渐失去竞争力。2019年，香港以集装箱吞吐量1836万位居世界第八

维多利亚港
第七名:山东青岛港
作为山东省经济实力最强的城市，其港口建设也在全省独占鳌头，2019年青岛港进入了两千万标准箱俱乐部，排名全世界第七，青岛港虽然位于北方，但是其冬天不结冰，而且不淤积，是北方少有的天然良港。

海滨城市青岛，以啤酒而闻名
第六名:韩国釜山港
釜山港是韩国最大的港口，釜山是全国最大的工业城市，釜山港位于朝鲜海峡，与日本隔海相望，处于东北亚的中国和日本两大经济体之间，近几年受世界经济停滞，中美贸易摩擦等不利因素，仍能连续两年保持6%的年均增长。历史上一直是东亚大陆和海洋文化交流的纽带和桥梁。2019年集装箱总吞吐量达2195.5万，居世界第六。

第五：广州港
广州港地处珠江入海口和珠江三角洲地区中心地带，濒临南海，毗邻香港和澳门，东江、西江、北江在此汇流入海，广州港内港区太古仓老码头陆域面积5万多平方米，连同水域面积超过7万平方米，广州港作为中国华南地区最大的综合性枢纽港，为广州和腹地经济的发展做出了重要的贡献，在广州城市发展历程中具有举足轻重的地位，是广州参与国际竞争和发展外向经济的重要战略资源，广州港的快速发展有力地推动了广州的经济繁荣，广州港处于中国南大门，处于几乎贯通泛珠江经济区域的珠江的入海口，是泛珠江三角洲经济区域的出口通道和中国最重要的对外贸易口岸之一，点辐射和线辐射能力强，广州港2019年集装箱吞吐总量超过2300万标准集装箱，居世界第五。


第四名：深圳港
深圳是中国最早进行改革的经济特区，自经济特区成立以来，深圳港就承担了深圳市绝大部分的能源，粮食，建材等重点物资调运任务。现在，依靠深圳港，它成为了中国经济最发达的地区，其中，华为，腾讯，中兴，比亚迪，百度等众多高科技公司都在深圳。深圳港拥有蛇口，赤湾，妈湾，东角头，盐田，福永机场，沙鱼涌，内河8个港区，其位于香港北部，珠江口以东，港口的直接腹地为深圳市，惠州市，东莞市，和珠江三角洲的部分地区。2019年，深圳市以2577万的集装箱吞吐量居世界第四。


第三名：宁波舟山港
浙江沿海不同于上海江苏沿海，海岸线是侵蚀形成的，地基是坚硬的岩石，岛屿众多，非常适合建造大型深水良港，著名的洋山港就键在浙江的小洋山岛，除此之外浙江还有中国第二大港，世界第三大港：宁波港，在2019年，宁波港的集装箱吞吐量达到了2753万个，宁波历史上就是我国重要的贸易口岸，素有“无宁不成市之说”，宁波港逐渐成为华东地区重要的对外贸易口岸和制造业基地，对长三角以及华东地区的发展起到了积极的推动作用。
宁波码头

宁波港卫星图片
第二名：新加坡港
新加坡港位于全球最繁忙的海峡，马六甲海峡上，马六甲海峡上的油轮量是苏伊士运河的3倍，是巴拿马运河的5倍，马六甲海峡是日本，韩国，中国等国家的主要能源运输通道，是海上生命线，得益于极好的地理位置，新加坡港发展成为了全球第二大港，新家坡港是全国政治，经济，文化及交通的中心，新加坡的自然资源，粮食和蔬菜等十分缺乏，一半的蔬菜要依赖进口，因此新加坡的发展十分依赖改港，该港口的高科技发展十分迅速。新加坡港自然条件优越，是天然的优良深水港。2019年，新加坡港集装箱吞吐量达到3720万标准集装箱，居世界第二。

新加坡的地理位置十分特殊
新加坡的港口卫星图
繁华的新加坡，港口功不可没
第一名：洋山港
上海港在2019年以4430.3万标准集装箱的吞吐量，连续十年保持全球第一，其中洋山港占了一半，洋山港作为上海国际航运中心的重要组成部分，其地理位置和水文条件都十分优良，洋山港采用高度智能化的作业方式，其生产控制的智能化程度十分高，整个港口的生产控制，只需要九个人，效率比普通港口高出了30%。
洋山港
洋山港卫星图
洋山港是中国人的骄傲。同时中国港口如同中国高铁一样，也是中国向世界展示的一张名片。
本文章部分图片来源于头条，不得私自转载。"
66,http://www.xinhuanet.com/video/sjxw/2018-12/14/c_1210015577.htm,,,,
67,http://toutiao.com/group/6853964235198693895/,2019年港口运行现状分析，港口信息化将成为未来发展方向「图」,华经情报网,2020-07-27 09:21:44,"一、港口行业发展历程分析
中国是个幅员辽阔,水系发达(内河通航总里程约12万多公里),拥有6000多个岛屿,18000多公里大陆海岸线和14000多公里岛屿岸线资源的国家。自从我国政府实行改革开放政策以来,中国的经济快速增长,与此同时港口建设也迅速发展。
自新中国成立以来，中国沿海港口的发展大体可划分为恢复发展建设期、快速发展建设期、高速高等级发展建设期、平稳发展建设期4个阶段。
港口行业发展历程分析

资料来源：华经产业研究院整理
二、港口运输发展现状分析
2019年受全球贸易环境恶化等影响，全球制造业和投资活动大幅放缓，世界经济增速放缓，主要经济体减速幅度超预期。但是港口行业依然稳健发展，交通运输部数据显示，2019年全国港口完成货物吞吐量139.51亿吨，比上年增长5.7%。其中，沿海港口完成91.88亿吨，增长4.3%；内河港口完成47.63亿吨，增长9.0%。
资料来源：交通运输部，华经产业研究院整理
集装箱运输方面，2019年全国港口完成集装箱吞吐量2.61亿TEU，比上年增长4.4%。其中，沿海港口完成2.31亿TEU，增长3.9%；内河港口完成3015万TEU，增长8.5%。全国港口完成集装箱铁水联运量516万TEU，增长14.2%，占全国港口集装箱吞吐量1.97%。
资料来源：交通运输部，华经产业研究院整理
旅客运输方面，2019年全国港口完成旅客吞吐量0.87亿人，其中，沿海港口完成0.82亿人，下降6.5%；内河港口完成0.05亿人，下降10.7%。全年我国邮轮旅客运输量221.4万人，下降11.7%。
资料来源：交通运输部，华经产业研究院整理
相关报告：华经产业研究院发布的《2020-2025年中国港口行业市场调研分析及投资战略咨询报告》
三、港口码头数据及结构
港口码头建设作为水运陆运的连接点，作为水陆交通运输的枢纽，对水陆交通运输有着重要的作用。随着我国对外贸易的持续发展,对海运运输需求的日益增加,加速了港口码头的建设。数据显示2019年末全国港口拥有生产用码头泊位22893个，比上年减少1026个。
资料来源：交通运输部，华经产业研究院整理
2019年末全国港口拥有万吨级及以上泊位2520个，比上年增加76个。其中，沿海港口万吨级及以上泊位2076个，增加69个；内河港口万吨级及以上泊位444个，增加7个。
资料来源：交通运输部，华经产业研究院整理
四、港口行业发展前景分析
近年来,我国经济发展一直保持7%左右的高速增长,经济的发展必将带来交通运输量和港口吞吐量的增长。尽管我国的港口建设和水上运输发展很快,但目前港口发展仍然存在一些问题：
我国港口发展存在的问题分析

资料来源：华经产业研究院整理
港口的建设对整个城市乃至整个国家的发展都有着重要的影响。随着外部环境的变化,多式联运与综合物流的出现,未来港口将呈如下发展趋势：泊位、航道深水化和码头外移;码头专业化和装卸设备大型化;港口信息网络化;港口功能多元化并向物流配送中心发展。
中国港口要成为未来的国际航运中心,国际枢纽港,现代化港口,首先应该成为信息中心、信息港。因此信息技术的应用应当是中国今后港口建设和营运管理新技术推广应用的重点。此外,为了适应现代化港口建设的需要,外海筑港、深水筑港、新材料、新结构、先进施工技术以及满足港口建筑物50年、70年甚至更长耐久性的研究开发应用不容忽视。"
68,http://toutiao.com/group/6854030952524415499/,六大港口，镇守资源要道，打破封锁、依赖，保障中国海路安全平坦,海华带路出海平台,2020-07-27 13:40:38,"2013年我国提出了“丝绸之路经济带”和“21世纪海上丝绸之路”简称“一带一路”，
我国在“21世纪海上丝绸之路”已有有六大港口的战略布局，
并且是直接参与港口运营管理，
它们分别是：希腊的比雷埃夫斯港、吉布提的吉布提港、巴基斯坦的瓜达尔港、斯里兰卡的科伦坡港、汉班托塔港、缅甸的皎漂港。

比雷埃夫斯港，位于希腊首都雅典西南，
是六大港口中唯一的欧洲港口。
2001年，辽宁舰回国时遭到土耳其的刁难，
但希腊却给予极大的帮助，
辽宁舰被允许停靠这里进行补给，
与之相对的2008年希腊爆发债务危机，
我国也是果断出手援助，
投资建设比雷埃夫斯港口，
中远集团获得了比雷埃夫斯港二号、三号集装箱码头35年特许经营权，
2016年中远集团以3.685亿欧元的价格，
收购比雷埃夫斯港口67%的股份，
中远集团被允许将管理经营比雷埃夫斯港延长至2052年，
如今，比雷埃夫斯港已经成为我国贸易进入欧洲的第一站，
陆上，以比雷埃夫斯港为起点，经过巴尔干、贝尔格莱德、维也纳、布拉格、柏林、巴黎等沿线城市，
海上，商品经比雷埃夫斯港中转到地中海和热那亚、马赛、巴塞罗那、里斯本、伦敦、阿姆斯特丹各国港口。

吉布提港，位于吉布提共和国东南是六大港中唯一的非洲港口，
2013年中国招商局以1.85亿美元的价格，
收购吉布提港口23.5%的股份，
除此之外，吉布提港还拥有我国首个海外军事基地-吉布提保障基地，
2017年，中国驻吉布提基地正式投入使用，
吉布提位于红海和亚丁湾交界处，扼守红海、印度洋航线咽喉要道，
是连接欧、亚、非三大洲之间重要的海上战略通道，
从地中海经苏伊士运河、红海、亚丁湾抵达中东/南亚，行程超过7000公里，
吉布提港特殊的位置，使其成为来往军舰和商船必不可少的停靠点和补给站。

瓜达尔港位于巴基斯坦西南，是六大港口中距离波斯湾最近的港口，
2002年，我国为瓜达尔港一期建设工程提供资金和技术援助，
2007年，瓜达尔港一期建成后，巴基斯坦却没有将运营管理交给我国，
反而让最大的竞争对手新加坡港务局负责运营，租赁期长达40年，
瓜达尔港被荒废8年之后，2015年我国正式接手瓜达尔港，租期为43年，
瓜达尔港距离我国石油生命线-霍尔木兹海峡只有约400公里，位置极其重要，
再借助”中巴经济走廊”可以极大限度的摆脱对印度洋-马六甲航线的依赖,

科伦坡港，位于斯里兰卡首都科伦坡西面，是六大港口中距印度最近的港口,
2011年中国招商局与斯里兰卡政府签订协议,
获得科伦坡国际集装箱码头公司55%的股份，并主导运营及管理35年,
印度洋-马六甲海峡航线全程超过6000公里,
科伦坡港刚好处在中间节点位置,
大部分军规和商船的都会选择在这里停靠补给。

汉班托塔港，位于斯里兰卡南部，
是世界第一大海湾-孟加拉湾的门户，
2007年，在我国的援助下，斯里兰卡在汉班托特开始建设大型港口，
2012年，汉班托塔深水港开始运转，
2017年，中国招商局11.2亿美元的价格，购得汉班托塔港口70%的股权，
并将租用该港口以及周边1.5万英亩土地建设工业园区，租期为99年，
两个港口虽然相距不远，但是分工明确，
科伦坡港主要面向马六甲航线，而汉班托塔港则主要面向孟加拉湾。

皎漂港，位于缅甸西南孟加拉湾沿岸，是六大港口中距我国最近的港口，
2015年中信联合体中标皎漂经济特区深水港和工业园区两个项目，
2018年中信联合体获得漂经济特区深水港项目70%的股份。
皎漂港对我国意义重大是摆脱能源对马六甲海峡过度依赖最重要的一步，
来自非洲和中东的石油、天然气，可通过皎漂港和中缅管道运输至国内，
成为重要的资源通道。

六个港口每个港口均有各自的定位只有六大港口紧密配合，
才能保障我国远洋的利益，
再配合陆上“丝绸之路经济带”，
必将实现中国民族的伟大复兴。
中国和平崛起已成为必然，
任何力量都无法阻挡中国和平发展全球化的脚步。
我们海华带路通（海华带路通）认为，现如今出海形势愈来愈好！
种一棵树最好的时间是十年前，其次是现在！
还在单独出海？海华带路通带您抱团出海！
对跨国合作项目的深度剖析，
量身定制模块化的出海协作方案，
并且具有相当丰富的海外从业经验的靠谱平台，
海华带路通帮助企业去规避海外风险。"
69,http://jiangxi.jxnews.com.cn/system/2020/08/28/019021042.shtml,,,,
70,http://www.bjnews.com.cn/news/2019/11/13/649140.html,,,,
71,https://m.jiemian.com/article/3435603_toutiao.html,,,,
